a,v,t,Rpred,Mpred,Vpred
1.369975681142197033e+00,6.179400664846370628e-01,4.292905436985997580e-01,6.998456279653858525e-01,8.723491267949854411e-01,1.278191384665970376e-01
1.342226881939285521e+00,9.963721486702927788e-01,1.412166773723930735e-01,7.920550444983074367e-01,5.346481198858666906e-01,9.741093387494208222e-02
1.340990141624256449e+00,8.724312194462688907e-01,1.909793016259198617e-01,7.631308559292204752e-01,5.954305361681619946e-01,1.043109838349841612e-01
1.405231499894682212e+00,1.982020943098132371e+00,1.012486605425638592e-01,9.418707053846705479e-01,4.145302311785601934e-01,5.222664808505642769e-02
1.514701905839543450e+00,1.084084669500310127e+00,2.214040499512446025e-01,8.378157421236874791e-01,6.934060649351884154e-01,1.363537793360690420e-01
1.707483499521154524e+00,1.598919048860598213e+00,1.434429609385970417e-01,9.387811877400108473e-01,6.120168005587179882e-01,1.177437836360957779e-01
9.047310801923215129e-01,1.527087745821506859e+00,2.891173381206332271e-01,7.992484453547582524e-01,4.664086365103254916e-01,1.970693911301059711e-02
1.737574115270092978e+00,8.181218562160665897e-01,3.708509954295607924e-01,8.055808791131205959e-01,1.019861190712998411e+00,2.631729030140119718e-01
1.247383523395180438e+00,8.584965203173269277e-01,4.498021180152308451e-01,7.447631696867252904e-01,8.054396049189009865e-01,8.122267588077887457e-02
6.155874187014966914e-01,9.219268453295511589e-01,3.996868660363592785e-01,6.381922477169424957e-01,4.919603576779022491e-01,5.616016814635039697e-03
5.878263938659687993e-01,1.116690917389068893e+00,4.754342383114020798e-01,6.584558220335626766e-01,5.588454248829179960e-01,4.572675374355593403e-03
1.001357478044091254e+00,8.514875984757901417e-01,1.215593161575155290e-01,7.011213773393786264e-01,3.580799602089630995e-01,3.641381128695004438e-02
1.677345465667201330e+00,5.294772241202716501e-01,1.048719341666165816e-01,7.085012738020451950e-01,7.653888558883613635e-01,2.834178900177694582e-01
1.561521402111373691e+00,1.819089585210793114e+00,3.645352455344851306e-01,9.448279998713496886e-01,7.463792447001544872e-01,7.698124010158027830e-02
1.682922447008609712e+00,1.948414747071326225e+00,2.157409640888985070e-01,9.637024001418724728e-01,6.162589642238862631e-01,7.940490414168357991e-02
1.275903584662414048e+00,1.012355580547351863e+00,2.014004064423092766e-01,7.844294009768180143e-01,5.598757280219989196e-01,8.117420190146737435e-02
1.160298496933235946e+00,1.007760319138209404e+00,2.323548350775177240e-01,7.630189674579818115e-01,5.351852867343208642e-01,5.848125809168039368e-02
7.211787900594259781e-01,5.106377191615565359e-01,2.079184231569456698e-01,5.910387303365319811e-01,3.364933382659377470e-01,1.097142517209370553e-02
9.922891304139673796e-01,1.520376032495561081e+00,3.045745625206349172e-01,8.188614380479002364e-01,5.126827754367193624e-01,2.684763775044939071e-02
1.151029049260812842e+00,1.738159843622943068e+00,2.760593788896530398e-01,8.808676651741413899e-01,5.282742417217257680e-01,3.746308687109579927e-02
6.329006445194258479e-01,7.199124505400047447e-01,3.049714205506625087e-01,6.119777052723163191e-01,4.034150046079951757e-01,6.416379927329725862e-03
8.309179290668169404e-01,7.394995240507260537e-01,3.690854446001744504e-01,6.489582933831914424e-01,5.364582590913958837e-01,1.844385859923485665e-02
1.397337941095608160e+00,1.685124874957156571e+00,2.548522035884593362e-01,9.133062072281779020e-01,5.975736560060080915e-01,6.624848192800100732e-02
1.603494671358784762e+00,1.424436122531216986e+00,2.005230748568627153e-01,9.075495829142434800e-01,6.593036225982465970e-01,1.197863500698613665e-01
1.997521267089424457e+00,5.672908364415755189e-01,1.664802147234981933e-01,7.564244520871927779e-01,1.069391496807415631e+00,5.212588310147381332e-01
1.899669997015336564e+00,1.433820485693422464e+00,2.397896478130502329e-01,9.384156825410086000e-01,8.206469633935115082e-01,1.810946220074551305e-01
1.463847799302787411e+00,9.633765842656490941e-01,3.967225900984688858e-01,8.038032736145380719e-01,8.583507433721142554e-01,1.332763032344339571e-01
1.131872079941107945e+00,1.053087733206268917e+00,4.026819640445878923e-01,7.670915331076978427e-01,6.897553384469605753e-01,5.246485233065497494e-02
1.454266047062349188e+00,1.654597127445320393e+00,3.667621546736841154e-01,9.173007171482635558e-01,7.335380025808320159e-01,7.537009381872755709e-02
1.678477427120347976e+00,1.716402789008915963e+00,1.936112701227498401e-01,9.468963180706178040e-01,6.306330385258718252e-01,1.002560662282515613e-01
6.775042863850809782e-01,1.100534940259745964e+00,3.352344983418791280e-01,6.782229467427505210e-01,4.449509697897506832e-01,7.879317325988996479e-03
1.114857334544432366e+00,1.920729404009532182e+00,3.282758646307392114e-01,8.948566860403831535e-01,5.574642508797814644e-01,3.042542412607829316e-02
1.759703428453425866e+00,1.109694076928108286e+00,2.937064792438902061e-01,8.757442844970904083e-01,8.895450255589798516e-01,2.102310930690855229e-01
1.075749427899566069e+00,1.657754052845164860e+00,3.199915945535456996e-01,8.561073170154328560e-01,5.510766833776243878e-01,3.221364692762476029e-02
1.357808406840779858e+00,1.225815896846388586e+00,2.967162530494672490e-01,8.408308624554569066e-01,6.742468525003291191e-01,8.703956768180975967e-02
1.381654041293297386e+00,1.846298489783126051e+00,3.261825464296432830e-01,9.276370266097487827e-01,6.461992876508377837e-01,5.628762272641595760e-02
7.767143797004589789e-01,1.861641865475267998e+00,3.862023818484515703e-01,8.093765134348155366e-01,5.152804774708159563e-01,1.038734404815076610e-02
1.043353162478432683e+00,6.311252118066257299e-01,1.438512777613759064e-01,6.589203165419865726e-01,4.065725440716159711e-01,4.536005167768469154e-02
1.001766933112898217e+00,1.904739996965338467e+00,3.998503008596094865e-01,8.708061660796929671e-01,5.948697556748725468e-01,2.263450018829776117e-02
5.392950627980972467e-01,1.738302262280623456e+00,1.543544600510377007e-01,7.185858645574325632e-01,2.221690629030281250e-01,2.978806184342273292e-03
5.362876458370329225e-01,1.686966071469000239e+00,1.266511993641498968e-01,7.119142034817914633e-01,1.940188668156457297e-01,2.945404003209058444e-03
1.747545565513660248e+00,8.013670095282836581e-01,4.904318744885870496e-01,8.022513787014599052e-01,1.149553163785290932e+00,2.719379769658660240e-01
9.096062149592185619e-01,1.707678813131997320e+00,4.827967075481766068e-01,8.253920429403739378e-01,6.561188933601540541e-01,1.854477701498125075e-02
1.277118149358223098e+00,1.775199102027555265e+00,1.241746179762256291e-01,9.061186912688196093e-01,4.163455360555699536e-01,4.868513960181850703e-02
9.480883603831595785e-01,9.337255016812264774e-01,2.773013765899848826e-01,7.079098525548261911e-01,4.884093637460487636e-01,2.895609647779416596e-02
1.911018867673010657e+00,1.928390117543485660e+00,1.744979753199099037e-01,9.755218075711079573e-01,6.457362055883606455e-01,1.032708854028649287e-01
8.889451382986606198e-01,5.747902195987464324e-01,2.941379588537672563e-01,6.250307840620142885e-01,4.875050410340910911e-01,2.471229341664295601e-02
1.144485219108402507e+00,7.248638798707094377e-01,4.320708971998349357e-01,6.962694986063816538e-01,7.419601693165347456e-01,6.258749432086556375e-02
1.809095375726902821e+00,1.306371707077271349e+00,4.802447098971561745e-01,9.139896031912734253e-01,1.053547601160743863e+00,1.851729714995159204e-01
1.762900350187712961e+00,1.363688706683464424e+00,3.537010613806149673e-01,9.171354100499968798e-01,8.929503466821514523e-01,1.629670704540684689e-01
7.791521267694159203e-01,1.467725124951355209e+00,2.415622668847268173e-01,7.583365360547930090e-01,3.787020201447297563e-01,1.201609469109268975e-02
1.703964964693565509e+00,5.254536939731997425e-01,3.413302262578393753e-01,7.099939543360452854e-01,1.022308103262415280e+00,3.011230617711789237e-01
1.187280330106839088e+00,1.940550161933195294e+00,2.248005224433801408e-01,9.092058802863381972e-01,4.751635906899760453e-01,3.558321658510554819e-02
1.224453308128032880e+00,5.668821391012159872e-01,4.639294563328241194e-01,6.668829715488647780e-01,8.243931091605933847e-01,8.525508544599989802e-02
7.002199586239157281e-01,7.145929290851036342e-01,4.481601852423348076e-01,6.225468029360762268e-01,5.682421421002833428e-01,9.533600394761004848e-03
6.209022706356870369e-01,5.210217762890854143e-01,3.232927001118643950e-01,5.801778691681080957e-01,4.188407621828589833e-01,6.065135261015142804e-03
1.591908960460647782e+00,1.350287649941142032e+00,2.299195661521442335e-01,8.956253172482997460e-01,6.963383233259266003e-01,1.258846845983737639e-01
1.244691728532949515e+00,1.898400325881458350e+00,2.173558702331913617e-01,9.139559643083138285e-01,4.887673094996702328e-01,4.150396231767142924e-02
1.155276053922769330e+00,1.498920749120696394e+00,1.133671978820237902e-01,8.496255553585165821e-01,3.828371029334347586e-01,4.404146850838339816e-02
1.594262342978595148e+00,1.733986202720640968e+00,4.263283404101181340e-01,9.407230864388135272e-01,8.315381507813139894e-01,8.763009532312075744e-02
1.648269348486664621e+00,5.199218051878701230e-01,2.801532852156032316e-01,7.020274578327769799e-01,9.206258773934264950e-01,2.669469373121881040e-01
7.383622515040303425e-01,1.313022947719589162e+00,2.300531713601057793e-01,7.250171504571293335e-01,3.565887891321335434e-01,1.035063599734147369e-02
1.415337724216461979e+00,1.189344466258282829e+00,2.884441419991015665e-01,8.433441938917716207e-01,6.970288740023741214e-01,1.017538819682713702e-01
7.030311234165282919e-01,1.248451916331189571e+00,4.274951961818608259e-01,7.063454927254499971e-01,5.436929461032335986e-01,8.776337658052028173e-03
1.627062629043568576e+00,6.083197780027819190e-01,1.498456830830084963e-01,7.290433553374592313e-01,7.624640745544467579e-01,2.423073316806960142e-01
1.485432734400709220e+00,1.526653041603961203e+00,4.430623952967309709e-01,9.061698392976884620e-01,8.382654693266831103e-01,8.906976436687664977e-02
1.934921931625186886e+00,1.254830622287951725e+00,4.590035340433415989e-01,9.189376223355023576e-01,1.104996370878860379e+00,2.331406689837688673e-01
6.034370245346317718e-01,1.647723274791895953e+00,4.786831660135553168e-01,7.299358697126493434e-01,5.628913696457507054e-01,4.576886328722338040e-03
5.855820817268815315e-01,1.227935951092573141e+00,2.589951969690511557e-01,6.723993922327770045e-01,3.412095786738082448e-01,4.429883885059514304e-03
9.232806120398002747e-01,7.240724543396481749e-01,1.868561616150687665e-01,6.611721444934552938e-01,3.923702856779654469e-01,2.774449579441031974e-02
8.925585256038589543e-01,1.472385431116733034e+00,2.494563273866794162e-01,7.882134781368606014e-01,4.241710397632387775e-01,1.924691744682821906e-02
8.704681986079997325e-01,7.585795431577493364e-01,2.331648384925613104e-01,6.593321264904821177e-01,4.159980698623532702e-01,2.196640227968181883e-02
1.859381870781555035e+00,1.808591845032222256e+00,1.704615650011440109e-01,9.665235315643597724e-01,6.500863069054195753e-01,1.124306088276564725e-01
8.743192997742591510e-01,1.419674358603862263e+00,3.429066680405952194e-01,7.757812922401107203e-01,5.127490722940166723e-01,1.829500788901644234e-02
9.079245891929464962e-01,7.358058253354313738e-01,2.906496642034515632e-01,6.610677736999146514e-01,4.893942068986012472e-01,2.594733595808914814e-02
1.639097393626945509e+00,1.943507086221810232e+00,4.462803969296015305e-01,9.602886699904257251e-01,8.344744841268809665e-01,7.564845274158520094e-02
1.174609763675809937e+00,1.277548195002981002e+00,1.128438321928233040e-01,8.176670157676856343e-01,4.049148317668239683e-01,5.292076635220463454e-02
1.665065835432771868e+00,6.093476778074824463e-01,3.575471710220505805e-01,7.339201923157069318e-01,9.967430433099295772e-01,2.633666231873990626e-01
5.980492363465779171e-01,1.440249356622600896e+00,4.051795514046244717e-01,7.029405485192916636e-01,4.894485979469039849e-01,4.620131313430803424e-03
1.231356790510076404e+00,8.797983605192153389e-01,4.037946276753228148e-01,7.471266009543491293e-01,7.496704918008567642e-01,7.675920070391767380e-02
5.504204002749240043e-01,1.705540177815953573e+00,4.544295868382101089e-01,7.188499452757153296e-01,5.250579285481427050e-01,3.230870121829027171e-03
5.939798051830318393e-01,1.726733110349286004e+00,3.916134971317976055e-01,7.360706391623422773e-01,4.728195569557838152e-01,4.247722568956970729e-03
1.859656180016616478e+00,1.968421033781992735e+00,4.711240246590785441e-01,9.749273743354426314e-01,9.198093473540135401e-01,9.398196258907022538e-02
7.088680566763927438e-01,1.252804296536755624e+00,2.330626399283566019e-01,7.084923364686642744e-01,3.510328271260076960e-01,9.040760847915172219e-03
1.298631023412825769e+00,1.182435319591605749e+00,3.012837667006172393e-01,8.228164849630356104e-01,6.558228229145923738e-01,7.772639430599620480e-02
1.116643403901059761e+00,1.630213408169721045e+00,1.056318653131562701e-01,8.606101642003671781e-01,3.526381524753435248e-01,3.666045815124315682e-02
1.021014989388264071e+00,6.987059845128897884e-01,1.027830349213164907e-01,6.711496345469726288e-01,3.528829999625616720e-01,4.100523338256151229e-02
1.849750018530908591e+00,1.320373270689686240e+00,1.960506481806079671e-01,9.200009896609883109e-01,7.844424731700727627e-01,1.930535303167465189e-01
5.327350951632342513e-01,1.319371400196276412e+00,1.403228788556341033e-01,6.688249874975163989e-01,2.084909441684349440e-01,3.047792980320933928e-03
1.495684529263383578e+00,6.342096842155808822e-01,2.040845471743014672e-01,7.208290345579679848e-01,7.248753499969359249e-01,1.755613181326780015e-01
1.945091651320325576e+00,1.126976128260370302e+00,1.708173178113589485e-01,8.995352985259518208e-01,8.603907294240833448e-01,2.737344828828559562e-01
1.340252275192762799e+00,1.779927197850802889e+00,1.114080099354592956e-01,9.157188750971828606e-01,4.244366376581748534e-01,5.504678120508890021e-02
1.905233693049637633e+00,1.784230432991990467e+00,4.637216585624197585e-01,9.676850261023238753e-01,9.631242317887596105e-01,1.212172625995730363e-01
5.783868189290356510e-01,6.488564973795214463e-01,1.032892525555566127e-01,5.927366187878274628e-01,1.859541224544443427e-01,4.534373215751747593e-03
1.128189978611242150e+00,6.360813241217462277e-01,3.944328577348341636e-01,6.720828365245953284e-01,6.996487543438127954e-01,6.105768774342829747e-02
8.902366864430767412e-01,8.940432155029029992e-01,1.608591547678066280e-01,6.890989263094979833e-01,3.491529627723979345e-01,2.314832999644562267e-02
1.596231447471094800e+00,1.812149093830990321e+00,4.648918487998400240e-01,9.474798801718027352e-01,8.590544810426404831e-01,8.141940939862521431e-02
1.971945635745870007e+00,6.933538776102483592e-01,4.571183758359543825e-01,7.969364820614404099e-01,1.301625948091773788e+00,4.476962395929512395e-01
8.847950936663717680e-01,1.579995203941169324e+00,3.615604585477029120e-01,8.018618790688248898e-01,5.306026865866133591e-01,1.789047941941502087e-02
1.481261902211111758e+00,6.517484294196548289e-01,3.688936599202420341e-01,7.242036923445662744e-01,8.784528284797847864e-01,1.678962198024789854e-01
7.971464491396101915e-01,1.434706780621738176e+00,1.021356567878754229e-01,7.583530774883339154e-01,2.456808334928105020e-01,1.316470033268131966e-02
1.347995381857414854e+00,1.034100948678717158e+00,4.939486264454407971e-01,8.012242082172642554e-01,8.866074303072319918e-01,9.656347481383910358e-02
1.195898730032504353e+00,1.683370944448800532e+00,4.511330414303257319e-01,8.821699273590133394e-01,7.226338251954331771e-01,4.334901198752183493e-02
1.958007994447305666e+00,8.505356732380453533e-01,4.580424902920368080e-01,8.409556256795236440e-01,1.242952355730974290e+00,3.761936174099411168e-01
1.412790909044699728e+00,1.458802744084939818e+00,3.636978148203487970e-01,8.870527199257880469e-01,7.385425745038680656e-01,8.217042330258580995e-02
1.024259558130228065e+00,8.535238018638273694e-01,2.379147714618146114e-01,7.056250918151274476e-01,4.846723489577631216e-01,3.958625229307535798e-02
6.711436773319000570e-01,1.570490424668230744e+00,4.574594596361923893e-01,7.415470064132617667e-01,5.606837414187160196e-01,6.850506861610677033e-03
7.268702431024018917e-01,1.810517051841123104e+00,2.166067712604769491e-01,7.885172702350271567e-01,3.324381124465297654e-01,8.458423318783249434e-03
8.379753949268526902e-01,6.902026986901400596e-01,3.250846173368811542e-01,6.406929199427666699e-01,4.958999522757276956e-01,1.923758304581212747e-02
8.764499920104469322e-01,1.799893532893255266e+00,1.398923889375529583e-01,8.288525306735290421e-01,3.000256371625873442e-01,1.579337513909829030e-02
1.775924086761706766e+00,1.390362881621446833e+00,4.687822520531000903e-01,9.219527045506618057e-01,1.007746562299835169e+00,1.614094709762444735e-01
1.341834182423787381e+00,6.906657363005359596e-01,1.563081831084853490e-01,7.164172728915737531e-01,5.767664151735659717e-01,1.145831973016842031e-01
1.285086367061549772e+00,1.141312783039567957e+00,1.899587222921629293e-01,8.125530752380213384e-01,5.418847691571082592e-01,7.707170610473022820e-02
6.721533078038262055e-01,7.412904402276467852e-01,3.232536632512860164e-01,6.220505308219221874e-01,4.339210394364891865e-01,8.097871745808289667e-03
1.790209540024152446e+00,1.550521833299854269e+00,4.056372000851926618e-01,9.413517411898091325e-01,9.152153824850709496e-01,1.383637433779174586e-01
1.584221454812725582e+00,1.638302201626924415e+00,3.477405223745195784e-01,9.305671084392816983e-01,7.640945077679415220e-01,9.470580621009513922e-02
6.015025428500023752e-01,6.586947804091984882e-01,1.928535651200624645e-01,5.977759112546076059e-01,2.821399250523314861e-01,5.287047808763204425e-03
1.561752645844653120e+00,1.259209779041966515e+00,1.003772170109961392e-01,8.772426727008253433e-01,5.682577497243520570e-01,1.294277897144356371e-01
1.315307326013969158e+00,1.721937584038875757e+00,4.028602321229757255e-01,9.059261023394586942e-01,7.129281353828955670e-01,5.484780914765415710e-02
6.225880186201673272e-01,1.904244562326494750e+00,4.940829303644375115e-01,7.659460064216122577e-01,5.810333150333522045e-01,4.815424251458240087e-03
1.187450962292984746e+00,1.270276800112654980e+00,4.239652481224361891e-01,8.188226913354341718e-01,7.219997486293536770e-01,5.506443697511485824e-02
1.227044430695070520e+00,1.925418835417110675e+00,2.840826472626461485e-01,9.139285365088041235e-01,5.478739305336748355e-01,3.920790617738385136e-02
7.486618102449136281e-01,1.303533455684044773e+00,4.615069045596426056e-01,7.262950660626814603e-01,5.914755471512322949e-01,1.091551383797270333e-02
1.918547220500423478e+00,1.091285741899862050e+00,2.639390692473400080e-01,8.902877041949245340e-01,9.500887744336958818e-01,2.742649699708133992e-01
1.774963057220992901e+00,1.772304692829343331e+00,3.099736336973870632e-01,9.587419359525753970e-01,7.694036585730618105e-01,1.065911468533357470e-01
1.503533505993662533e+00,1.239474065687133475e+00,2.908519069582733430e-01,8.657149348434883818e-01,7.344793078064246750e-01,1.177021205661047676e-01
1.193443341500910915e+00,1.207853765846784500e+00,2.790495490662099898e-01,8.086876064397026109e-01,5.840543260733366271e-01,5.802099092264774438e-02
1.117648312376762654e+00,1.235468734114742340e+00,4.100763077175623161e-01,7.991225906245059685e-01,6.806730855832459071e-01,4.591121409507111645e-02
1.476460200726431360e+00,1.770177502804618053e+00,3.107075629077967749e-01,9.317315259308299735e-01,6.708038890817702438e-01,7.066643457861658539e-02
1.318147804110358257e+00,1.747912312532078127e+00,2.266868488100864387e-01,9.092083352843768340e-01,5.352818879956449116e-01,5.406060687903110201e-02
5.934096588228283675e-01,1.105279988660316848e+00,2.032632670633913452e-01,6.583351406957116403e-01,2.882712313655321212e-01,4.749534350786906167e-03
1.268753973155497539e+00,9.999497898057875256e-01,1.150989267869733657e-01,7.805184610863878936e-01,4.710257099867037334e-01,8.017182645845184752e-02
1.709605425849259230e+00,1.237892036058693801e+00,3.332780647532184171e-01,8.924780533316500897e-01,8.753145186259451149e-01,1.706933023125305204e-01
1.188859816395437141e+00,1.359158764605663539e+00,1.919845661604137055e-01,8.342218934103780015e-01,4.843293526434553908e-01,5.244337981076569594e-02
5.779348663314025636e-01,8.575058159419954862e-01,1.592535688065532529e-01,6.214206442431299271e-01,2.410876770958815252e-01,4.428315450653279826e-03
1.679417299076049641e+00,1.690932627073385985e+00,3.615319855310711317e-01,9.447880658690066547e-01,8.032910244679715150e-01,1.030460254499789285e-01
8.020456732039615844e-01,1.229724148598634326e+00,3.724837031286195588e-01,7.283554813203421130e-01,5.214207846310880967e-01,1.432478487572168453e-02
8.879312523320581629e-01,1.001068322629939278e+00,4.008619569030663632e-01,7.086589587235119225e-01,5.859390453908228658e-01,2.225079922773750760e-02
7.470595301484438400e-01,6.602314894459859751e-01,3.014307585354366048e-01,6.208675661150133696e-01,4.381938008856832711e-01,1.236917346502853718e-02
9.953225973072463706e-01,8.582677406054104452e-01,4.576218420815546528e-01,7.014586025213090936e-01,6.912509184464148415e-01,3.552573877917295647e-02
1.635127258532952599e+00,1.923921757633975549e+00,4.745371013592911691e-01,9.587451617400940540e-01,8.644213134926429509e-01,7.676237690564086114e-02
1.279078789255906123e+00,9.576495302292898915e-01,4.229483759169957446e-01,7.729263236635642853e-01,7.874807654896965881e-01,8.438467484662090512e-02
8.073219112260687780e-01,7.532889340505529718e-01,3.542373928032749308e-01,6.475179147864376095e-01,5.123366818305032933e-01,1.646084046530749134e-02
1.816745117228061313e+00,1.191009187482489740e+00,2.214883814364754788e-01,8.969476258123529888e-01,8.269855250094895194e-01,2.117849755752530261e-01
1.819372782427293833e+00,9.606316150403730880e-01,4.931779686480884939e-01,8.516684092457347255e-01,1.159214690950115756e+00,2.686045734683049080e-01
1.805867637569010364e+00,5.527388754067912302e-01,2.096544668767753583e-01,7.306992656539960107e-01,9.633780719857505392e-01,3.665876771962021663e-01
8.581943170723089764e-01,9.847178259191258221e-01,1.810627687961724464e-01,6.995338835289344193e-01,3.549591281395882980e-01,1.969200419104407546e-02
1.176859016271482261e+00,1.316162935909202858e+00,2.768616455146331035e-01,8.247603246207799721e-01,5.672490327671066979e-01,5.207731024367846795e-02
1.977484484211312621e+00,1.327568558029950330e+00,1.227362282849553954e-01,9.324688154924840600e-01,7.669216960476972211e-01,2.257905590181743527e-01
1.658018714464985610e+00,1.034838381765333049e+00,4.913977858687162970e-01,8.475846560854073397e-01,1.048298143263043603e+00,1.884111276234018972e-01
5.407511318383397825e-01,1.170954134378900946e+00,3.353734225665699342e-01,6.532135140317517630e-01,4.061280137953243718e-01,3.293501293600114600e-03
5.978068868907380207e-01,1.948276877352149494e+00,3.227808366656701455e-01,7.621844719854133920e-01,4.032291984004288676e-01,4.128573318544736560e-03
1.195897065218499034e+00,1.066022715845467372e+00,3.623185119598879567e-01,7.815724442026455998e-01,6.781951388489124710e-01,6.311343736875371646e-02
1.863830308792340240e+00,8.873402198899744686e-01,2.988094591108826359e-01,8.394109254076980164e-01,1.011731465495945947e+00,3.107098466035238538e-01
1.308052696929071335e+00,8.652005661001401782e-01,1.128254068378166386e-01,7.561576421830787931e-01,5.000971075567303137e-01,9.590472844898981220e-02
1.246718762051435281e+00,1.186646919056201233e+00,3.449245155361587156e-01,8.144842003158468957e-01,6.753289067718799554e-01,6.785518779987892435e-02
6.582105499349458766e-01,1.639280223075416210e+00,3.864695507825722798e-01,7.463030936663338499e-01,4.853661838601359135e-01,6.277451582062880397e-03
1.485170157086441067e+00,8.089822762827098002e-01,2.666996242496212366e-01,7.687873110497743800e-01,7.601528242491862875e-01,1.549038181792141977e-01
1.733154740900338275e+00,1.563944190711151982e+00,4.029182288284771651e-01,9.376467386328529718e-01,8.879160467852633687e-01,1.264873706720790469e-01
1.070630011261343384e+00,5.317247350241244286e-01,1.908005197353682680e-01,6.385971282570994667e-01,4.698664258568053254e-01,5.136408322075650124e-02
1.663417776387991154e+00,1.128399466975918974e+00,1.885106364264736156e-01,8.672661292731457250e-01,7.299119982468599277e-01,1.750442480668375766e-01
1.946714980851217414e+00,1.663797597804180350e+00,1.645667950750295816e-01,9.622736365089528121e-01,7.054468964961542188e-01,1.456900001632029096e-01
8.056496886915336386e-01,1.008099433661647115e+00,2.487979039156647532e-01,6.925727887707376906e-01,4.026976107730318999e-01,1.545089666538825707e-02
1.284994446792111944e+00,1.345605652168099242e+00,4.388048141556334381e-01,8.492967254173032776e-01,7.723678842279879664e-01,6.750135706121698775e-02
9.307069371268632541e-01,8.074688492388661931e-01,4.311648248596257060e-01,6.795091253972440626e-01,6.380711203065329018e-01,2.801348606538118721e-02
1.689281628550759029e+00,1.612993086689258337e+00,2.531296831854015217e-01,9.384742474849996352e-01,7.123421230783477665e-01,1.131702946440334145e-01
1.366390048821736203e+00,5.784186549031393731e-01,3.356474943920946252e-01,6.879055100537717626e-01,7.795339715653482049e-01,1.286815228134021993e-01
1.451873626325455691e+00,1.778813967313250588e+00,3.883265265899662477e-01,9.297341699745769183e-01,7.390769249912825245e-01,6.732929287517194772e-02
1.696871239423840994e+00,7.972945796325021650e-01,1.964827098512091919e-01,7.946043569837053511e-01,8.234851668414798764e-01,2.470825884768231839e-01
1.093955708993682219e+00,1.811597047562496066e+00,1.672564343578988311e-01,8.788736504016768647e-01,3.960440631530890432e-01,3.089355493216988657e-02
1.872635102610564761e+00,1.028793861950775934e+00,4.888383972849243975e-01,8.728676753415692824e-01,1.167541024990561782e+00,2.735768027559484228e-01
1.299543300869209883e+00,1.584025361711729918e+00,3.470229252838473721e-01,8.868046412773372689e-01,6.643596248515151181e-01,5.890871891875795741e-02
7.369322342530220116e-01,9.788379466792826999e-01,4.925662887334655293e-01,6.729014173393302878e-01,6.227376089378456880e-01,1.110403331339108665e-02
1.543848677253203627e+00,1.858867506851971330e+00,2.351023948528916385e-01,9.463337066211066073e-01,6.057967558229594429e-01,7.224860369473939947e-02
1.689892025657381502e+00,6.899556882775614852e-01,3.812126799896525808e-01,7.624122907031271046e-01,1.023932850325152133e+00,2.634930363041914081e-01
9.751425156012900608e-01,7.677796839088980585e-01,1.890414546164951026e-01,6.788941952468320329e-01,4.162516025736835434e-01,3.378587697660719730e-02
1.785768885498129510e+00,1.239545187738203325e+00,2.044800685095651827e-01,9.014589441971049277e-01,7.828477621152092336e-01,1.920562867168613408e-01
1.859214882148649606e+00,6.229076585572191904e-01,3.047608485078495688e-01,7.609907937206342732e-01,1.083749453196225510e+00,3.872914753450326653e-01
9.153567310667134471e-01,7.939702770526428921e-01,2.278472502032284908e-01,6.740952009485398078e-01,4.285590635298272000e-01,2.639273750550034936e-02
1.975282209072833028e+00,1.915649573318021659e+00,1.670486255362337857e-01,9.777725381773162416e-01,6.596938398750004096e-01,1.111386922052699372e-01
7.110672920731375690e-01,1.964734491721830789e+00,2.051522807957304184e-01,8.017166916144093936e-01,3.143481399733780157e-01,7.465832907941362222e-03
8.030235026037348955e-01,1.064388993995633026e+00,1.142993577863458676e-01,7.015582954460904963e-01,2.663641097717671657e-01,1.504994774325336959e-02
7.763372588570391919e-01,1.884929031520903520e+00,3.817694485909947089e-01,8.120430849092538095e-01,5.102892332262168873e-01,1.028165659034016403e-02
1.840984565011805518e+00,1.317237013510147658e+00,2.968466628343446878e-01,9.187148919753828080e-01,8.820470826229788175e-01,1.913998772639703694e-01
1.481438828487442905e+00,9.046136988106505683e-01,1.376972265618102709e-01,7.925112957626897492e-01,6.167277695259040238e-01,1.443761635906473384e-01
7.281564248334093659e-01,1.553598081620898075e+00,1.686775972513964716e-01,7.560717998562919151e-01,2.886959781247020462e-01,9.211249688512853848e-03
1.160485127552523421e+00,1.488352709862285739e+00,1.410138152450576277e-01,8.490553524530475293e-01,4.131761478226941287e-01,4.494662150507300336e-02
1.422947037604703091e+00,1.983687978663100093e+00,3.450371233103506352e-01,9.438893299570683126e-01,6.634496024303948580e-01,5.366573684134656047e-02
6.251961274840749372e-01,8.975709311139249413e-01,1.376841454449975188e-01,6.367204067698420955e-01,2.329156930559166117e-01,5.983275272978328015e-03
1.823624552611008198e+00,1.508089253992603185e+00,4.017129332140864095e-01,9.399239998600451562e-01,9.336815851381553566e-01,1.513331676116116409e-01
1.705405303162302655e+00,5.780356325441703413e-01,1.082043677281564753e-01,7.282545840415478589e-01,7.816344405114560301e-01,2.928744428473863404e-01
1.257810160364957408e+00,6.704690580450791693e-01,1.997503151983568426e-01,6.991645728610605959e-01,5.733860860418573679e-01,9.091752923339757597e-02
1.950689922888755756e+00,5.058775624266398374e-01,4.562666703567629378e-01,7.284574294297163632e-01,1.337210279043188788e+00,5.011462200100027520e-01
1.126641468912649602e+00,1.999191021589509676e+00,3.874125272488984084e-01,9.048549003984048822e-01,6.155679735046983847e-01,2.974316068188620141e-02
