a,v,t,Rpred,Mpred,Vpred
7.661593156695842843e-01,6.963104910775247403e-01,3.404296667200932269e-01,6.302955116980419881e-01,4.837954803284879035e-01,1.357381940851938931e-02
1.625922127461287392e+00,1.954731567617816967e+00,3.822343450575298451e-01,9.600071985608292779e-01,7.648627812693731265e-01,7.357566933896450556e-02
1.710252108900895962e+00,1.180684312075458875e+00,3.753620073968547688e-01,8.828052804420288835e-01,9.298654690576010351e-01,1.806913420730400233e-01
1.985757713001010005e+00,8.540756950196959352e-01,2.498211548080485622e-01,8.450099392274318388e-01,1.051982077871294052e+00,3.916989197894517605e-01
1.118926515367139718e+00,6.102451209950190414e-01,1.667440806795011388e-01,6.643676779205340832e-01,4.681235538897633996e-01,5.962740822209330188e-02
1.058027128689174701e+00,7.546368576313111642e-01,2.722117353848830246e-01,6.896377439207284077e-01,5.380904499779194383e-01,4.614854726444540811e-02
1.664619441112995313e+00,1.279660922834026549e+00,1.570376576327635054e-01,8.937991003766656561e-01,6.693027637110460226e-01,1.522043452792098406e-01
1.011205310379526878e+00,1.005504764646929505e+00,4.560388140735233131e-01,7.343433001783160607e-01,6.917106854797074877e-01,3.579703009857957557e-02
1.896135988405347028e+00,1.743325048823914258e+00,2.383509842951429814e-01,9.646197888100697115e-01,7.436969627071410294e-01,1.259032350288911972e-01
1.787619127764517701e+00,1.146331285492709018e+00,1.617838988893295360e-01,8.858671356108448469e-01,7.635152492617246489e-01,2.120403815935742176e-01
1.143491041062527636e+00,8.730714088814448548e-01,1.101791039623003510e-01,7.307339142950542987e-01,4.123790857526913878e-01,5.893015653415213662e-02
1.626306601687246056e+00,1.425717479906045027e+00,3.583289545145936783e-01,9.104101964724904406e-01,8.264811805551668389e-01,1.241850129233274674e-01
1.631814311127023576e+00,1.560165825328168721e+00,3.547609269818973177e-01,9.272976517917211892e-01,8.016816401426518635e-01,1.098559459784001630e-01
6.546858032538989125e-01,7.505628618514248451e-01,2.362416666325166670e-01,6.204321423398591051e-01,3.412897816576457855e-01,7.298032955150746126e-03
1.853829360019350059e+00,7.514288244324764943e-01,1.286847555390604192e-01,8.010740614547839922e-01,8.714562816203083040e-01,3.455636596448602993e-01
1.257878558671785774e+00,5.550071404003145137e-01,2.638515579580927861e-01,6.677733897077056113e-01,6.440963048577290628e-01,9.485154599196038427e-02
1.739686199161612379e+00,1.604603022598460882e+00,2.244869980253574315e-01,9.422150802340815146e-01,7.039298641484457164e-01,1.222107151366571970e-01
9.800744015459176284e-01,1.495706791432707572e+00,3.708482558940037199e-01,8.124340063756831931e-01,5.755732551887718929e-01,2.608341979285945175e-02
1.843284842744300711e+00,1.211946313624720828e+00,3.423116997810761175e-01,9.032581471862921596e-01,9.556388926321378596e-01,2.154299602109649991e-01
1.083802518101244727e+00,1.766255673453795749e+00,2.458374912790159961e-01,8.714983633881412395e-01,4.737947840775387220e-01,3.090463599558135668e-02
5.162564772204475405e-01,1.708505229425079763e+00,1.871570217019960514e-01,7.072420665731885547e-01,2.497790478909134859e-01,2.548385259907248734e-03
1.858072964628895374e+00,1.378031546595128276e+00,4.952143864622368108e-01,9.282746336669251974e-01,1.072679771938391813e+00,1.830461710071008274e-01
6.369300151792003373e-01,1.802406920769887844e+00,2.816006484784459585e-01,7.591467114294466745e-01,3.731772602537123396e-01,5.356313674051538243e-03
9.789704563856223007e-01,8.087618150551523222e-01,3.753096943120948215e-01,6.882078077790779735e-01,6.031269330182232880e-01,3.389331338953906203e-02
1.925092950576207329e+00,6.678794290965918146e-01,1.562211870313443274e-01,7.834235672439223697e-01,9.731601247471922678e-01,4.217808808805677545e-01
1.925910720406334153e+00,9.046244172754844826e-01,2.942358798637590978e-01,8.509695708181981288e-01,1.041436647460700637e+00,3.382524288790720868e-01
1.360156832184929110e+00,5.856302841339722232e-01,1.110146879477861975e-01,6.892358020894425730e-01,5.505246929445022364e-01,1.261161599024130386e-01
1.447755818254699012e+00,1.296754292001548015e+00,3.021820471641799566e-01,8.673103088812180728e-01,7.122640804897957256e-01,1.004227976149805052e-01
1.172668282967479714e+00,1.904908538442442234e+00,4.856069628470809363e-01,9.032462235628545555e-01,7.338467323980226720e-01,3.529163210877567930e-02
9.398161575470967977e-01,5.590153110027644701e-01,2.536826851943201344e-01,6.284029707892858641e-01,4.695536716407395783e-01,3.078381617226871175e-02
9.929968180548739420e-01,6.831648710150401982e-01,1.155984050299646432e-01,6.633771556188373664e-01,3.530710892318281169e-01,3.702813713868063211e-02
1.508777684115557571e+00,1.178298542425152862e+00,1.123823163677374198e-01,8.554238286417241710e-01,5.674923939494628256e-01,1.250209782867945929e-01
1.628561794156520026e+00,1.900812526291857374e+00,2.551947039787477722e-01,9.567104971712144801e-01,6.464911923990195319e-01,7.789836878611125504e-02
1.687368565588772906e+00,9.742341574651257607e-01,1.640099745852776070e-01,8.380638396411150826e-01,7.495348115063038552e-01,2.097932395252347093e-01
1.684427214191830835e+00,1.260852213032588764e+00,1.093408385312743675e-01,8.931962974508803610e-01,6.346288438183860237e-01,1.601634053851853645e-01
6.368091545730355518e-01,5.623592885755881454e-01,4.024854455800707109e-01,5.885841837680976241e-01,5.027971507833222109e-01,6.679745702791574022e-03
1.241630457053872316e+00,7.225148014431332921e-01,2.834092035527562836e-01,7.103524431793997174e-01,6.448966078876741115e-01,8.484387722302226542e-02
5.863381400249664255e-01,1.979945184438270278e+00,2.156979087890618096e-01,7.614993670230804090e-01,2.931379579798778501e-01,3.826640454121290995e-03
1.324293323485603358e+00,1.947678044654068241e+00,4.600332732065922636e-01,9.295172280203128912e-01,7.520768165173508102e-01,4.669799927629766922e-02
1.162295752060065634e+00,5.074099714016144791e-01,1.464555840802102549e-01,6.433101809031379625e-01,4.747282312072762522e-01,7.101925256435720479e-02
1.831556274137449591e+00,1.927717678134858392e+00,4.823675315821277509e-01,9.715494149651288103e-01,9.303943870399555838e-01,9.561161868272380349e-02
1.026372518828118086e+00,1.458679906723250541e+00,2.255866869509411399e-01,8.171488701269501442e-01,4.487424891083282574e-01,3.090325176069267862e-02
6.756005246414087395e-01,1.801877441780033173e+00,4.553614689234725121e-01,7.715967470239244452e-01,5.571946461006044293e-01,6.589047800065118109e-03
7.144875230792537835e-01,1.182109783450788765e+00,3.411771505917846614e-01,6.994337095607250365e-01,4.617183212659563551e-01,9.462177617847220001e-03
1.642265947576208251e+00,1.273394042868875253e+00,4.306829438965950052e-01,8.900499755863483520e-01,9.337211011312853692e-01,1.474551684278440078e-01
1.427327094974391475e+00,1.233269870385380163e+00,4.936052652841856903e-01,8.532446623209053449e-01,9.024336083686992360e-01,1.010720294860527613e-01
6.516840141841853118e-01,1.500296386319156516e+00,2.153621751274983065e-01,7.266554157606228692e-01,3.138145292932347785e-01,6.262817480618726625e-03
6.261602091724961516e-01,7.094768821344693555e-01,4.844541941630372550e-01,6.092703471100103796e-01,5.808924927541213590e-01,6.159727752172829487e-03
1.551453697188680092e+00,5.449603848090169844e-01,2.557927579609681201e-01,6.996182795071658189e-01,8.240882275048149186e-01,2.103041109003817855e-01
6.091445095462902914e-01,9.618949123867863715e-01,2.542047618947689269e-01,6.424314449865248244e-01,3.444031105740461007e-01,5.362510678920598579e-03
1.732790088935534323e+00,1.557021144104969945e+00,2.361548417018022872e-01,9.369079818926706604e-01,7.223844755553847641e-01,1.273530850208576537e-01
1.559363340734744252e+00,8.027801781844225992e-01,3.165630429390340894e-01,7.776157870902485891e-01,8.558188603619509838e-01,1.842764719433866438e-01
6.220231709628496475e-01,1.510148649987375968e+00,1.616580172713948382e-01,7.189678268955074225e-01,2.518498417818670343e-01,5.268421156956404165e-03
6.272565711277878764e-01,1.954868069160905719e+00,3.214845941432045162e-01,7.731534672931302810e-01,4.091310752479365154e-01,4.877720201204193383e-03
1.979959367751763288e+00,6.408510736841275257e-01,3.166819249640016043e-01,7.805473798092429361e-01,1.183454932861484288e+00,4.754505535538955385e-01
1.061406193634180539e+00,1.508903177337689527e+00,4.047607250419480440e-01,8.322361889704781301e-01,6.384652821129164213e-01,3.356131272102388236e-02
1.055963220600336427e+00,1.165625328956856777e+00,4.334599847750342239e-01,7.739686174524216256e-01,6.816536165034920991e-01,3.909964096677701062e-02
1.719199350886253974e+00,1.802213381566257988e+00,2.761765401249696161e-01,9.568252143272512056e-01,7.119593502921740535e-01,9.657805389881313207e-02
1.920872866075788110e+00,7.657246841710788621e-01,2.209332997405974996e-01,8.131880314674619914e-01,1.006586947927194498e+00,3.839640993315221462e-01
1.979001595734306340e+00,1.538938928339246726e+00,2.037339589268377937e-01,9.545905640011930204e-01,7.883156047592458915e-01,1.751500984689377816e-01
1.630067277888412436e+00,1.757172934472165382e+00,1.778495346819487788e-01,9.460536937040670002e-01,5.916377942345988350e-01,9.009396787652343419e-02
1.064389378296373589e+00,1.916921329211034752e+00,1.230590328796099531e-01,8.849689738326610433e-01,3.368168332009129351e-01,2.678595149241087478e-02
6.252510750480031465e-01,1.524872042434468611e+00,2.369791915338853583e-01,7.218040303591848339e-01,3.279266314322860087e-01,5.352468394741511162e-03
1.665720373891155237e+00,1.245762146012640903e+00,2.080990768523133250e-01,8.884585166515571730e-01,7.275106416274317311e-01,1.575118690551338130e-01
1.337606374603707682e+00,1.426770860301820765e+00,4.865669543465629410e-01,8.708457903143365098e-01,8.342371422662071545e-01,7.193378506912524728e-02
1.136333013870464370e+00,1.803357476718077335e+00,3.230835305000175905e-01,8.858682380622837638e-01,5.662271243659321440e-01,3.462090431167345189e-02
1.859531577642103972e+00,1.355914619958244582e+00,2.389108156122030369e-01,9.256261518267501209e-01,8.226240214013016416e-01,1.880148048886220447e-01
6.667962234592270665e-01,5.455805895452552345e-01,3.321870403974783725e-01,5.899578360477345518e-01,4.421314674842087844e-01,8.023135452807691331e-03
1.238937656436288837e+00,1.896423043260466734e+00,1.556786805382782135e-01,9.128984462216503948e-01,4.254262113574215909e-01,4.106718578159786193e-02
5.170304671511285477e-01,1.534290126547341648e+00,2.776174996808811746e-01,6.885340480810652197e-01,3.411503643370617511e-01,2.635746627304849567e-03
1.202990962991189461e+00,1.514770078665869768e+00,3.504937285684255333e-01,8.608364551470875092e-01,6.370606477156794956e-01,4.933395096503123689e-02
5.844549135227560255e-01,8.235127285965757604e-01,2.955591327169805327e-01,6.180562344903924865e-01,3.793447791604682706e-01,4.644181289912975401e-03
6.782268744021078266e-01,1.488328205348985911e+00,2.607115202617297234e-01,7.329074465493147228e-01,3.668467725067666718e-01,7.263704167050666002e-03
6.762893701656573775e-01,1.090796608481237717e+00,4.975393555598792705e-01,6.764914249734708118e-01,6.069633065576156561e-01,7.840365948648633787e-03
1.473815453174095236e+00,1.476849465562238173e+00,4.521259048595708263e-01,8.981287402317138513e-01,8.494367367274968661e-01,9.104409956520895242e-02
1.619067318898134822e+00,6.598895454619860823e-01,3.493623832637760551e-01,7.442935862606838704e-01,9.487471809941117051e-01,2.307527621317009558e-01
1.375053147645739493e+00,1.486767956904553989e+00,3.277509444729130861e-01,8.853790193430299826e-01,6.841728266659801161e-01,7.443668733339192656e-02
1.943258822711812828e+00,1.999120588655999953e+00,3.482641919298335997e-01,9.798621095867218189e-01,8.147174331354645194e-01,9.807093496604189775e-02
1.062305869285556037e+00,5.723180582908340419e-01,1.805248431289733224e-01,6.474791521858794807e-01,4.542676801664581321e-01,4.934926037965278733e-02
9.285681294227910998e-01,1.965761276331976060e+00,2.580550973057274544e-01,8.612060428204186824e-01,4.286782668412545405e-01,1.748338525182091541e-02
1.802898692284190307e+00,1.110361941084305970e+00,1.157838131563597300e-01,8.809932858122541122e-01,7.344039867631715346e-01,2.253463030152144386e-01
8.353937577791790137e-01,1.806130175505888724e+00,2.902184149947306668e-01,8.188877295434906500e-01,4.377143276957022877e-01,1.348591745112121161e-02
1.944833809160916971e+00,1.673578226087410137e+00,3.172098335830653149e-01,9.628463388192438632e-01,8.550748668097819527e-01,1.437260022826057637e-01
5.182317120347245121e-01,1.350524391480001807e+00,1.910998944412838352e-01,6.681621788092348968e-01,2.556281431523622083e-01,2.731384865102936665e-03
1.954818240061458656e+00,1.607673813876989710e+00,4.856115388662055610e-01,9.586205163705802113e-01,1.043261817753071696e+00,1.571101846418047343e-01
5.647398679258641696e-01,1.817773341952021893e+00,4.637818443748967789e-01,7.362501994051452447e-01,5.371792825099765967e-01,3.469881736935716190e-03
1.836714670547106687e+00,1.106210482476549517e+00,3.888572941823623674e-01,8.840949373906363817e-01,1.026595606703921248e+00,2.386611166452065613e-01
1.291551663629449731e+00,9.905497423448580419e-01,3.133546515061450544e-01,7.823384591354989315e-01,6.814883160910329973e-01,8.569226978240236658e-02
1.989447194178950440e+00,1.501390078345377077e+00,4.479876638590739590e-01,9.519804499780540885e-01,1.046893471884355886e+00,1.854231287328247657e-01
6.106948471030982928e-01,1.711768912911887819e+00,1.522609375293851874e-01,7.398845240097431386e-01,2.378427246546841456e-01,4.711661156985817375e-03
1.330781426601981288e+00,1.643427702164923510e+00,4.162039177099540188e-01,8.990799244630034437e-01,7.393627341917941020e-01,6.015452988420744163e-02
1.953953803428648328e+00,1.696720473287951725e+00,1.499283255867393250e-01,9.649504311908181364e-01,6.853681212005617862e-01,1.411367625426522554e-01
1.284646766255223227e+00,1.153374972219399552e+00,4.176842650197621909e-01,8.148261144330305461e-01,7.683424287397873087e-01,7.641346447424263166e-02
1.444097957202893800e+00,1.726751324262532528e+00,2.103070273005427926e-01,9.236917997726069585e-01,5.646443623516981258e-01,6.954023551086666033e-02
1.543623033476925865e+00,6.803135830559126074e-01,4.508362324072755500e-01,7.408032638519159718e-01,9.972158342205318382e-01,1.919823018850855822e-01
1.181811597151659843e+00,1.316733646941274261e+00,4.776168375301591551e-01,8.257974890483490427e-01,7.700307602507061588e-01,5.277078318039926663e-02
1.441337120126095162e+00,5.086379907471823003e-01,1.595183877620462709e-01,6.754893019772761908e-01,6.568057507317324184e-01,1.619652476091106852e-01
1.376471467884650357e+00,9.868787448504054982e-01,2.850702420261573833e-01,7.955012302227455478e-01,6.972272717006380294e-01,1.067154720201392432e-01
1.851737015736483416e+00,1.049692302307096758e+00,4.923949512650740434e-01,8.747639904573304426e-01,1.153507118868573933e+00,2.590780771722227538e-01
5.681695705121867501e-01,1.094259037413883195e+00,2.933629743892586239e-01,6.506107000817447084e-01,3.715642172889491723e-01,4.025141777169380375e-03
9.214447843883455391e-01,1.543200810034793147e+00,4.454190090058181006e-01,8.056477436919932122e-01,6.279211937206532479e-01,2.080932387667503922e-02
1.925617226114838099e+00,1.082837151905518658e+00,3.354926088525279626e-01,8.894494578063910639e-01,1.028053427747024573e+00,2.796981858908605401e-01
1.835395675836374529e+00,1.173040433933795867e+00,2.501319631678407540e-01,8.959481620839695459e-01,8.696515666884236939e-01,2.219979566232306301e-01
1.183485129178569295e+00,8.563161963114911401e-01,2.143134222103481035e-01,7.336923313513187273e-01,5.372915465862084794e-01,6.724685427790005887e-02
1.430198896702305156e+00,1.059877687444010119e+00,1.812892364344349250e-01,8.199244769322627802e-01,6.129953090851580910e-01,1.154556301047362649e-01
9.160717744716990740e-01,8.409044408947272675e-01,4.047192765510788659e-01,6.835920205333642086e-01,6.047223444976523865e-01,2.615095822512128118e-02
7.821817395856419664e-01,6.097938856526654572e-01,2.546162027292111496e-01,6.170320450457922323e-01,4.047330384911947410e-01,1.491036765289151071e-02
1.195547607409973345e+00,1.405172890072066805e+00,3.045101848803004607e-01,8.428980540818243883e-01,5.962543190288290829e-01,5.189659686318599113e-02
1.030028342039079226e+00,1.502319197832524322e+00,2.969301920004727702e-01,8.245424296648662388e-01,5.194447556373693597e-01,3.058241040020190024e-02
1.375484167776308109e+00,1.429235519014421696e+00,3.309116116932525054e-01,8.771690623918295682e-01,6.938959253301998364e-01,7.790530994878279436e-02
6.166019554474773123e-01,1.195241065700858529e+00,4.462308582498208942e-01,6.763368592091326681e-01,5.371996638957861059e-01,5.418902085137001362e-03
1.961592211499249672e+00,1.069678670268844778e+00,4.922957374333717384e-01,8.907352441060317760e-01,1.208831677524626391e+00,2.989311919201650403e-01
1.979316116719404217e+00,1.795000474357737907e+00,2.630336834295268211e-01,9.721553120759478528e-01,7.836712164758561361e-01,1.286730816644547915e-01
1.547242571029617597e+00,1.278622677704327026e+00,4.310075688425212270e-01,8.785040340295325878e-01,8.890297555038786381e-01,1.238648342470168445e-01
1.304144549516180529e+00,1.218772816444596341e+00,4.058111178618870607e-01,8.305395418497413251e-01,7.595040588978028140e-01,7.696017161004947704e-02
9.642914244294915616e-01,5.384630987096534760e-01,3.294115805822293019e-01,6.269689478316897713e-01,5.567903329170340587e-01,3.416060081098742235e-02
1.720692529560422956e+00,1.011871741439234640e+00,4.824188574447733080e-01,8.508292889893172006e-01,1.079005669777613363e+00,2.156569438366493230e-01
1.527096758830818857e+00,1.070293428178785700e+00,1.801898062113611310e-01,8.367771887373308681e-01,6.607041584708648330e-01,1.414228351759198310e-01
7.439254090173369471e-01,1.098234171345350729e+00,1.437056841238485705e-01,6.936000674779809749e-01,2.748471229373120606e-01,1.121623028358143849e-02
1.866390776740763702e+00,1.370258553840998372e+00,4.415847867821688366e-01,9.280716147821840289e-01,1.024649137210373873e+00,1.866896551122224912e-01
1.733805864384753370e+00,1.300403820090317630e+00,2.756599266534993653e-01,9.050506888320810628e-01,8.157069865132360320e-01,1.665962027742004248e-01
1.924699869937886110e+00,1.411857639190166935e+00,4.387875416828241892e-01,9.380457326902172932e-01,1.035948715255046393e+00,1.915739782806422653e-01
1.588579262582539897e+00,1.647324892313192457e+00,4.572360820781660173e-01,9.319417376996069757e-01,8.737742466838920308e-01,9.451244850185332169e-02
1.420122793903684677e+00,1.719478608074140213e+00,1.249830374476285783e-01,9.199649394849610529e-01,4.718334026702351025e-01,6.708983845829641357e-02
1.127364554435928312e+00,1.577184614339741664e+00,4.533859051944243435e-01,8.554574008841475674e-01,7.074652759448600836e-01,3.896515095386171579e-02
1.899092725031019890e+00,1.933285543932401929e+00,2.793276221477688503e-01,9.751924915639403890e-01,7.461156796857386642e-01,1.015460959850067735e-01
1.799095834250612480e+00,5.273488740145424458e-01,3.041729956016928638e-01,7.208639573619818330e-01,1.057669296069926546e+00,3.675021312845734855e-01
5.678280051592841104e-01,7.936669785253192000e-01,3.506370044372840722e-01,6.107976498985688840e-01,4.299070386210661621e-01,4.161002585611204944e-03
5.395504617458779517e-01,5.113443124672132356e-01,4.705530426920346843e-01,5.685398025149349666e-01,5.428735539273592536e-01,3.478014443124159954e-03
1.064695050317074454e+00,1.471212071231904561e+00,1.076464377719056204e-01,8.272686809261070584e-01,3.444860827960660177e-01,3.458458769999692151e-02
1.715829996172749450e+00,1.847045823424980249e+00,2.907373873271268394e-01,9.596592685407361323e-01,7.177420403673733240e-01,9.175510444514843600e-02
1.980914193972416637e+00,8.652234448644489095e-01,3.750888169722242926e-01,8.473457689318801833e-01,1.170330980112198382e+00,3.842666075228231559e-01
7.256253366552922746e-01,1.890551817194459971e+00,3.890827830792914499e-01,7.976760277067496130e-01,5.033358100814614433e-01,8.191107284676733130e-03
1.391196073028202695e+00,5.904010854343413328e-01,3.770129726148432336e-01,6.945257330343886926e-01,8.353851581965890949e-01,1.369943763000575077e-01
1.071336284946532214e+00,1.901654040208271557e+00,1.537740517632487647e-01,8.846591706919015863e-01,3.704797817153394623e-01,2.753962734200718354e-02
1.954871596721904803e+00,1.027434030859451619e+00,2.197582353486725038e-01,8.816868061563654102e-01,9.459836413481435002e-01,3.103222082672563165e-01
1.763178384703563140e+00,6.521312426738248291e-01,2.434862101668053835e-01,7.594787155834230585e-01,9.450432475685016653e-01,3.143151586860382096e-01
1.757493057066706665e+00,1.228807638779488398e+00,4.217748830718019981e-01,8.965643967606489184e-01,9.889581849911659450e-01,1.859243977947994120e-01
1.203039739692455479e+00,8.851648515807619688e-01,2.115039489658212257e-01,7.436236337297766896e-01,5.426161845926551486e-01,7.043523719655331305e-02
1.122229253506497715e+00,9.273093529428841908e-01,1.842819855468812718e-01,7.389761149510101212e-01,4.734907444537629351e-01,5.382337055364444511e-02
9.101106078960593537e-01,9.609349473894298610e-01,4.829792076152384928e-01,7.056930478930719675e-01,6.777930452912769299e-01,2.467373799185140076e-02
5.845632449763906724e-01,1.704538846748995251e+00,1.035453140453875681e-01,7.303523061343130118e-01,1.825435086705745613e-01,4.027513257680075988e-03
1.797083564382579768e+00,1.308741915012881840e+00,4.991283422727913477e-01,9.130866061796806266e-01,1.066353355941568548e+00,1.815342888046705683e-01
1.719351513695116296e+00,9.669615487340055271e-01,3.707285195429582680e-01,8.405795848166470741e-01,9.763120874261090876e-01,2.239969658590248158e-01
1.999576509929196000e+00,1.415500674966377659e+00,4.313877197796468499e-01,9.442967459190986235e-01,1.059013938749067352e+00,2.082775629413137763e-01
1.994955255610858069e+00,1.574226011334790343e+00,2.178477585384772652e-01,9.585331746633655170e-01,7.989289756446479318e-01,1.706460665822272793e-01
1.333147558403941169e+00,9.089360011003007056e-01,1.057261110668240023e-01,7.706077043422763229e-01,5.026297433274979909e-01,1.001384004609908729e-01
1.653481122770765754e+00,1.120323652288027327e+00,3.951478074246120853e-01,8.644126304934527383e-01,9.329829269363539845e-01,1.732105844194686828e-01
1.917148594823641972e+00,6.828291400054213867e-01,4.336578388002703122e-01,7.873599906432116047e-01,1.240465530495727275e+00,4.106048437294935738e-01
1.774471086016117249e+00,7.717240243020204726e-01,3.961904527814076316e-01,7.972835152392483415e-01,1.079752173719653596e+00,2.932598147481499384e-01
8.710221526147965410e-01,1.521676780947474272e+00,1.571401149203354441e-01,7.900810755458820278e-01,3.231852606558615060e-01,1.736811866747453581e-02
1.175816202965140223e+00,7.721575215434404171e-01,4.013711689027876783e-01,7.125733844312424070e-01,7.250709617038486599e-01,6.798997441717651025e-02
6.937391227272424743e-01,1.287745075500590364e+00,4.075691128430564136e-01,7.095828942025076413e-01,5.204764389348791598e-01,8.278895309734869354e-03
1.931076540888083670e+00,1.563569392583648909e+00,3.634162062680219574e-01,9.534416638120239984e-01,9.234364802654330129e-01,1.613601067816201051e-01
1.409261951676320068e+00,6.603153846421156992e-01,4.064463731182345052e-01,7.171883455730631018e-01,8.699752850328579257e-01,1.392290996105029766e-01
8.429642082551940252e-01,1.350968329443355209e+00,4.383685758710929026e-01,7.574625467727602590e-01,5.990175764180488693e-01,1.649462821228487447e-02
1.507551026608785039e+00,8.848441755520456420e-01,3.454416456949833680e-01,7.914928883962550898e-01,8.420719172077859582e-01,1.552598976367283723e-01
1.427192360686843742e+00,1.944390312856369762e+00,1.354418855878716244e-01,9.413108747050241698e-01,4.593663080160987899e-01,5.591564309088370432e-02
1.037244077049260804e+00,1.225318470079887145e+00,2.950511238668843683e-01,7.809060689463618310e-01,5.328408604427223860e-01,3.577736024512127855e-02
6.703363882994435308e-01,1.708988824662737160e+00,1.310597338686420310e-01,7.587058449021478745e-01,2.325349098329351771e-01,6.577981311732187912e-03
1.507359793389199343e+00,1.325339813234392761e+00,2.630172124129723787e-01,8.805621067853057760e-01,6.958450901598286498e-01,1.103667085394557379e-01
1.280461551355689842e+00,5.651187992822287454e-01,2.628425956502510319e-01,6.734021043625654235e-01,6.557418016976230835e-01,1.011499727236213481e-01
1.658477587603458980e+00,1.449727063391033521e+00,1.264039376560966432e-01,9.171576401270199463e-01,6.036293507141412551e-01,1.276295650712665486e-01
1.280245251667990081e+00,1.927105013309985626e+00,2.395282135877917495e-01,9.218078143529753188e-01,5.197503331464548015e-01,4.364448369171423231e-02
1.778272250477810124e+00,1.402417730219496672e+00,1.443992395165259457e-01,9.237117075908873876e-01,6.816676692970837781e-01,1.598706176303700821e-01
1.327860258161728257e+00,1.728783289140185309e+00,4.232940840036888419e-01,9.085105324945959016e-01,7.370667266174693033e-01,5.594953112023507563e-02
1.341406957303079350e+00,1.826309695022611645e+00,4.790752103857883748e-01,9.205486181672649648e-01,7.879641375109225354e-01,5.315239178233670259e-02
1.814980403987517477e+00,8.421196579233987123e-01,1.289265901031754480e-01,8.217765874818178107e-01,8.224363487776346071e-01,2.976012585533169830e-01
1.105224299318595449e+00,8.180672598623399683e-01,4.820460829166806072e-01,7.118011333123761553e-01,7.681934092373139400e-01,5.314167412941893376e-02
7.010228426759610443e-01,1.416471483276487531e+00,3.090306397346980760e-01,7.296759024304003693e-01,4.226990445821382503e-01,8.340217812022354335e-03
5.431740144700084594e-01,1.116542704710057121e+00,2.198262711815495707e-01,6.471367360849108463e-01,2.914051290954606799e-01,3.374354077498839793e-03
1.632705883510428446e+00,1.759791954300080619e+00,1.307448301104654209e-01,9.465067526883746973e-01,5.450064139073949043e-01,9.018504832692068873e-02
1.430464327030196880e+00,1.850034685097016851e+00,3.002497072281671286e-01,9.337892924686881369e-01,6.356596934963902878e-01,6.103442234007608325e-02
1.556119652148835408e+00,1.030132068954077162e+00,4.178062177962994506e-01,8.324384804180591235e-01,9.199884797603226083e-01,1.549409385288233187e-01
8.194462422633661536e-01,8.553058384617231447e-01,3.828345909066792618e-01,6.683822200942718395e-01,5.441572094548853267e-01,1.707080140625160877e-02
7.045572133801546455e-01,1.670788272865792790e+00,1.200904045855895053e-01,7.644378478029497659e-01,2.316015973477482670e-01,7.925029791357724243e-03
5.218169985018228374e-01,9.122090533222041442e-01,1.291607341471614212e-01,6.168043522962274317e-01,1.959771029446308876e-01,2.953986226289352299e-03
1.025881338209895466e+00,1.733921477770517638e+00,2.611493130530548878e-01,8.555483409855009214e-01,4.715108620186465593e-01,2.670770482068908144e-02
1.384876530281949680e+00,1.135607380473144357e+00,2.181161976191773322e-01,8.281647599267581983e-01,6.183140845850286782e-01,9.868765188995486104e-02
1.088366067649598534e+00,1.501324848937205747e+00,1.929537292224191569e-01,8.367156355235666476e-01,4.370513823121853769e-01,3.649667740827442636e-02
1.156212383035593483e+00,6.433029707520022678e-01,2.124017995634854550e-01,6.778251298197884855e-01,5.320079982916008365e-01,6.686730026054875375e-02
1.856238041740622569e+00,1.435788987014859464e+00,4.213930973187538509e-01,9.349396169425878700e-01,9.836981923783598702e-01,1.710978758490153406e-01
1.022383200534950465e+00,1.177651518105843564e+00,4.716912214527415603e-01,7.692375722144143557e-01,7.054309709055954780e-01,3.474975356053087300e-02
1.270984233739716140e+00,1.379912694763211212e+00,2.620410778110265904e-01,8.524373995131184767e-01,5.866575407665071129e-01,6.376495010367259908e-02
1.675479519111714666e+00,7.520213116172951295e-01,4.624444008529988714e-01,7.790254718002155299e-01,1.084104260872573278e+00,2.447404948142323511e-01
1.094814173481905240e+00,1.605310617416273233e+00,2.285982804991527895e-01,8.528983861891062945e-01,4.692732942983907085e-01,3.503777339451184802e-02
1.433130050341810291e+00,1.794195616314842923e+00,2.905747945375166674e-01,9.289925325614128981e-01,6.332364776870722523e-01,6.435818013218670697e-02
1.793545563120117814e+00,8.251097001361634709e-01,1.904115991263999053e-01,8.145532223826822404e-01,8.741576952836674907e-01,2.905782584502287769e-01
1.924280935486463173e+00,6.435718332802425889e-01,3.561904168703375895e-01,7.752876547856615286e-01,1.179300998293431935e+00,4.297865307151187420e-01
7.206102213935569045e-01,5.354578790695045942e-01,4.915924460699235832e-01,5.952848202750097295e-01,6.198251570221648965e-01,1.090830190873305801e-02
1.889881437742241488e+00,1.462957250664898901e+00,3.413972384173514785e-01,9.407446545171743724e-01,9.107612037536971794e-01,1.730014358078644787e-01
1.238174439619307288e+00,1.410641054133171091e+00,2.431256336454195588e-01,8.515259394979566299e-01,5.516736032896116804e-01,5.765186776683952491e-02
8.873665824484375797e-01,1.320046119071105029e+00,3.591269783962113271e-01,7.633916235502891112e-01,5.361851292128161361e-01,1.998863329248368528e-02
1.188703634357392014e+00,8.479206441739630673e-01,1.491682713861550436e-01,7.326141368240279839e-01,4.752710402543462997e-01,6.857880363855674288e-02
